handle,sku,vendor,title,status,product_type,has_ebay,reason
bv-cartier-18k-yellow-gold-1970s-cascade-earrings-rr9705,RR9705,Cartier,Cartier 18K Yellow Gold 1970's Cascade Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-star-sapphire-nephrite-jade-ring-rr7335,RR7335,David Webb,David Webb 18K Yellow Gold Star Sapphire Nephrite Jade Ring,ARCHIVED,Rings,true,status:ARCHIVED
bv-tiffany-co-paloma-picasso-18k-yellow-gold-blue-enamel-star-bracelet-rr9698,RR9698,Tiffany & Co.,Tiffany & Co. Paloma Picasso 18K Yellow Gold Blue Enamel Star Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-4,RR9693,David Webb,David Webb Platinum & 18K Yellow Gold Pave Hammered Diamond Cocktail Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-chopard-platinum-deco-diamond-and-green-emerald-watch-rr9688,RR9688,Chopard,Pre-Owned Chopard Platinum Deco Diamond And Green Emerald Women Watch,ACTIVE,Watch,true,watch
bv-cartier-18k-white-gold-love-black-ceramic-eu-49-ring-rr9687,RR9687,Cartier,Cartier 18K White Gold Love Black Ceramic Eu 49 Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-18k-white-gold-love-black-ceramic-eu-49-ring-rr9687
bv-cartier-18k-yellow-gold-1970s-wire-twist-disk-chain-necklace-rr9706,RR9706,Cartier,Cartier 18K Yellow Gold 1970's Wire Twist Disk Chain Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-1960s-diamond-link-18-inches-necklace-rr9657,RR9657,Bvlgari,Bvlgari 18K Yellow Gold 1960's Diamond Link Chain,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-1960s-cabochon-cut-green-emerald-and-diamond-ring-rr9656,RR9656,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 1960's Cabochon Cut Green Emerald And Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-dark-green-enamel-and-diamond-bracelet-rr9636,RR9636,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Dark Green Enamel And Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-legacy-platinum-1-50cttw-round-diamond-ring-rr9202,RR9202,Tiffany & Co.,Tiffany & Co. Legacy Platinum 1.50cttw Round Diamond Ring,ACTIVE,Rings,true,sku-already-ebay:tiffany-co-legacy-platinum-1-50cttw-round-diamond-ring-rr9202
bv-cartier-platinum-5-50cttw-princess-cut-diamond-eternity-eu-49-ring-rr9633,RR9633,Cartier,Cartier Platinum 5.50cttw Princess Cut Diamond Eternity Eu 49 Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-trinity-diamond-slip-on-bracelet-rr9627,RR9627,Cartier,Cartier 18K Yellow Gold Trinity Diamond Slip On Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-hermes-18k-yellow-gold-clic-clac-h-diamond-black-enamel-bracelet-rr9622,RR9622,Hermès,Hermès 18K Yellow Gold Clic Clac H Diamond Black Enamel Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-zig-zag-diamond-motif-white-enamel-bangle-bracelet-rr9600,RR9600,David Webb,David Webb Platinum & 18K Yellow Gold Zig Zag Diamond Motif White Enamel Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-sapphire-and-diamond-hoop-earrings-rr9592,RR9592,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Sapphire And Diamond Hoop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-vigne-diamond-ring-rr9589,RR9589,Tiffany & Co.,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Vigne Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-bombe-platinum-18k-yellow-gold-lozenge-detail-white-enamel-clip-on-earrings-rr9580,RR9580,David Webb,David Webb Bombe Platinum & 18K Yellow Gold Lozenge Detail White Enamel Clip On Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-double-head-lion-ring-rr9571,RR9571,David Webb,David Webb Platinum & 18K Yellow Gold Double Head Lion Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-lozenge-blue-enamel-earrings-rr9570,RR9570,Tiffany & Co.,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Lozenge Blue Enamel Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-red-enamel-diamond-earrings-rr9569,RR9569,Tiffany & Co.,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Red Enamel Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-textured-diamond-nugget-bracelet-rr9545,RR9545,David Webb,David Webb Platinum & 18K Yellow Gold Textured Diamond Nugget Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-diamond-sapphire-and-ruby-ring-rr9517,RR9517,David Webb,David Webb Platinum & 18K Yellow Gold Diamond Sapphire And Ruby Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-diamond-panthere-6-50cttw-earrings-rr9554,RR9554,David Webb,David Webb Platinum Diamond Panthere 6.50cttw Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-14k-yellow-gold-1881-coin-e-pluribus-money-clip-rr9527,RR9527,Cartier,Cartier 14K Yellow Gold 1881 Coin E Pluribus Money Clip,ACTIVE,Brooches,true,sku-already-ebay:cartier-14k-yellow-gold-1881-coin-e-pluribus-money-clip-rr9527
bv-cartier-platinum-18k-yellow-gold-walking-panthere-earrings-rr9525,RR9525,Cartier,Cartier Platinum & 18K Yellow Gold Walking Panthere Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-carved-coral-diamond-rim-ring-rr9431,RR9431,David Webb,David Webb Platinum & 18K Yellow Gold Carved Coral Diamond Rim Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-18k-white-gold-12-50cttw-round-button-coral-and-daimond-clip-earrings-rr9498,RR9498,David Webb,David Webb 18K White Gold 12.50cttw Round Button Coral And Daimond Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-coral-and-4-00cttw-diamond-drop-earrings-rr9474,RR9474,David Webb,David Webb Platinum & 18K Yellow Gold Coral And 4.00cttw Diamond Drop Earrings,ARCHIVED,Earrings,false,status:ARCHIVED
bv-david-webb-platinum-18k-yellow-gold-marquise-coral-and-5-00cttw-diamond-bracelet-rr9473,RR9473,David Webb,David Webb Platinum & 18K Yellow Gold Marquise Coral And 5.00cttw Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-yellow-gold-large-square-cushion-brown-enamel-clip-ons-earrings-rr9469,RR9469,David Webb,David Webb Yellow Gold Large Square Cushion Brown Enamel Clip-Ons Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-bvlgari-18k-white-gold-diamond-and-pearl-cuff-bangle-bracelet-rr9458,RR9458,Bvlgari,Bvlgari 18K White Gold Diamond And Pearl Cuff Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-hammered-scrolled-clip-earrings-rr9434,RR9434,David Webb,David Webb Platinum & 18K Yellow Gold Hammered Scrolled Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-black-enamel-jockey-horse-cuff-links-rr9412,RR9412,David Webb,David Webb 18K Yellow Gold Black Enamel Jockey Horse Cuff Links,ACTIVE,Cufflinks,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr9482,RR9482,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel And Diamond Ring,ACTIVE,Rings,true,title-vendor-already-ebay:bv-david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr7757
bv-david-webb-platinum-carved-green-emerald-and-diamond-drop-earrings-rr9477,RR9477,David Webb,David Webb Platinum Carved Green Emerald And Diamond Drop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-14k-white-gold-carved-jade-ring-rr9246,RR9246,David Webb,David Webb 14K White Gold Carved Jade Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-lion-with-emerald-eye-brooch-rr9467,RR9467,David Webb,David Webb 18K Yellow Gold Lion With Emerald Eye Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-bypass-18k-yellow-gold-bypass-fluted-crossover-bracelet-rr9465,RR9465,David Webb,David Webb Bypass 18K Yellow Gold Bypass Fluted Crossover Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-bvlgari-18k-white-gold-45-carat-pave-round-cut-diamond-twist-earrings-rr9460,RR9460,Bvlgari,Bvlgari 18K White Gold 45 Carat Pave Round Cut Diamond Twist Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-hammered-organic-design-clip-earrings-rr9432,RR9432,David Webb,David Webb Platinum & 18K Yellow Gold Hammered Organic Design Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-apes-bracelet-rr7545,RR7545,David Webb,David Webb Platinum & 18K Yellow Gold Apes Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-rock-crystal-cross-hatched-bracelet-rr9447,RR9447,David Webb,David Webb Platinum & 18K Yellow Gold Rock Crystal Cross Hatched Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-love-18k-rose-gold-4-diamond-size-16-bracelet-rr9436,RR9436,Cartier,Cartier Love 18K Rose Gold 4 Diamond Size 16 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-repousee-leopard-with-green-emerald-eyes-bracelet-rr9435,RR9435,David Webb,David Webb 18K Yellow Gold Repousee Leopard With Green Emerald Eyes Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-enamel-diamond-goat-brooch-rr8370,RR8370,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel Diamond Goat Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-diamond-and-black-enamel-tiger-bracelet-rr6979,RR6979,David Webb,David Webb Platinum & 18K Yellow Gold Diamond And Black Enamel Tiger Bracelet,ARCHIVED,Bracelets,false,status:ARCHIVED
bv-david-webb-platinum-18k-yellow-gold-black-striped-tiger-with-emerald-ruby-pearl-brooch-rr6970,RR6970,David Webb,David Webb Platinum & 18K Yellow Gold Black Striped Tiger With Emerald Ruby Pearl Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-tiger-platinum-18k-yellow-gold-enamel-stripped-bracelet-rr6268,RR6268,David Webb,David Webb Tiger Platinum & 18K Yellow Gold Enamel Stripped Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-enamel-bull-with-ruby-eyes-cuff-links-rr9411,RR9411,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel Bull With Ruby Eyes Cuff Links,ACTIVE,Cufflinks,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-barbell-cuff-links-rr9408,RR9408,Cartier,Cartier 18K Yellow Gold Barbell Cuff Links,ACTIVE,Cufflinks,true,sku-already-ebay:cartier-18k-yellow-gold-barbell-cuff-links-rr9408
bv-david-webb-platinum-18k-yellow-gold-black-enamel-goat-diamond-brooch-rr8255,RR8255,David Webb,David Webb Platinum & 18K Yellow Gold Black Enamel Goat Diamond Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-enamel-floral-motif-open-link-bracelet-rr9107,RR9107,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel Floral Motif Open Link Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-scrolled-hammered-brooch-rr9358,RR9358,David Webb,David Webb Platinum & 18K Yellow Gold Scrolled Hammered Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-coral-onyx-and-diamond-ring-rr9357,RR9357,David Webb,"David Webb Platinum & 18K Yellow Gold Coral, Onyx And Diamond Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-black-enamel-and-diamond-cocktail-ring-rr9383,RR9383,David Webb,David Webb Platinum & 18K Yellow Gold Black Enamel And Diamond Cocktail Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-citrine-hammered-finish-cocktail-ring-rr9337,RR9337,David Webb,David Webb Platinum & 18K Yellow Gold Citrine Hammered Finish Cocktail Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-turquoise-diamond-and-ruby-pendant-rr9351,RR9351,David Webb,"David Webb Platinum & 18K Yellow Gold Turquoise, Diamond And Ruby Pendant",ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-van-cleef-arpels-alhambra-18k-yellow-gold-20-motif-circa-1985-white-coral-necklace-rr9346,RR9346,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K Yellow Gold 20 Motif Circa 1985 White Coral Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-double-head-tiger-black-enamel-bracelet-rr9312,RR9312,David Webb,David Webb Platinum & 18K Yellow Gold Double Head Tiger Black Enamel Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-18k-white-gold-diamond-petals-key-pendant-rr7975,RR7975,Tiffany & Co.,Tiffany & Co. 18K White Gold Diamond Petals Key Pendant,ACTIVE,Pendants,true,sku-already-ebay:tiffany-co-18k-white-gold-diamond-petals-key-pendant-rr7975
bv-david-webb-platinum-18k-yellow-gold-3-00cttw-round-cut-diamond-hammered-dome-earrings-rr9371,RR9371,David Webb,David Webb Platinum & 18K Yellow Gold 3.00cttw Round Cut Diamond Hammered Dome Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-pearl-and-9-00cttw-diamond-ring-rr9269,RR9269,David Webb,David Webb Platinum & 18K Yellow Gold Pearl And 9.00cttw Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-platinum-ballerine-solitaire-0-51ct-round-diamond-ring-rr8987,RR8987,Cartier,Cartier Platinum Ballerine Solitaire 0.51ct Round Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-multigem-emerald-ruby-and-diamond-brooch-rr9332,RR9332,David Webb,"David Webb Platinum & 18K Yellow Gold Multigem Emerald, Ruby And Diamond Brooch",ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-tiffany-co-14k-yellow-gold-burma-sapphire-and-old-cut-diamond-navette-ring-rr9327,RR9327,Tiffany & Co.,Tiffany & Co. 14K Yellow Gold Burma Sapphire And Old Cut Diamond Navette Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-delices-de-goa-18k-yellow-gold-delices-de-goa-diamond-coral-and-amethyst-earrings-rr9237,RR9237,Cartier,"Cartier Delices De Goa 18K Yellow Gold Delices De Goa Diamond, Coral And Amethyst Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-coral-diamond-and-black-enamel-earrings-rr9301,RR9301,David Webb,"David Webb Platinum & 18K Yellow Gold Coral, Diamond And Black Enamel Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-cupid-black-enamel-diamond-studed-heart-clip-earrings-rr9297,RR9297,David Webb,David Webb 18K Yellow Gold Cupid Black Enamel Diamond Studed Heart Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-trinity-18k-tri-color-trinity-round-dial-27mm-1990s-diamond-ladies-watch-rr9291,RR9291,Cartier,Pre-Owned Cartier Trinity 18K Tri Color Trinity Round Dial 27mm 1990's Diamond Women Watch,ARCHIVED,Watch,false,watch
bv-david-webb-platinum-18k-yellow-gold-virgo-male-figure-white-enamel-ring-rr9288,RR9288,David Webb,David Webb Platinum & 18K Yellow Gold Virgo Male Figure White Enamel Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-satyr-diamond-face-brooch-rr9280,RR9280,David Webb,David Webb Platinum & 18K Yellow Gold Satyr Diamond Face Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-cabochon-green-emerald-and-diamond-textured-ring-rr9268,RR9268,David Webb,David Webb Platinum & 18K Yellow Gold Cabochon Green Emerald And Diamond Textured Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-platinum-18k-yellow-gold-walking-pantheres-diamond-hoop-earrings-rr9256,RR9256,Cartier,Cartier Platinum & 18K Yellow Gold Walking Pantheres Diamond Hoop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-koi-fish-white-enamel-green-enamel-and-diamond-bracelet-rr8896,RR8896,David Webb,"David Webb Platinum & 18K Yellow Gold Koi Fish White Enamel, Green Enamel And Diamond Bracelet",ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-coral-and-diamond-earrings-rr8637,RR8637,Bvlgari,Bvlgari 18K Yellow Gold Coral And Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-chopard-18k-white-gold-chopardissimo-mirror-dial-40mm-dial-watch-rr9295,RR9295,Chopard,Pre-Owned Chopard 18K White Gold Chopardissimo Mirror Dial 40mm Dial Women Watch,ACTIVE,Watch,true,watch
bv-bvlgari-18k-yellow-gold-coral-black-enamel-and-diamond-brooch-rr9233,RR9233,Bvlgari,"Bvlgari 18K Yellow Gold Coral, Black Enamel And Diamond Brooch",ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-coral-black-enamel-onyx-earrings-rr9230,RR9230,Bvlgari,"Bvlgari 18K Yellow Gold Coral, Black Enamel, Onyx Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-mughal-carved-emerald-and-ruby-ring-rr9201,RR9201,David Webb,David Webb Platinum & 18K Yellow Gold Mughal Carved Emerald And Ruby Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-cabochon-emerald-sapphire-ruby-and-diamond-brooch-rr9199,RR9199,David Webb,"David Webb 18K Yellow Gold Cabochon Emerald, Sapphire, Ruby And Diamond Brooch",ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-white-gold-carved-ruby-and-diamond-bombe-cocktail-ring-rr9198,RR9198,David Webb,David Webb Platinum & 18K White Gold Carved Ruby And Diamond Bombe Cocktail Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-white-enamel-diamond-bangle-bracelet-rr9183,RR9183,Tiffany & Co.,Tiffany & Co. Schlumberger White Enamel Diamond Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-panthere-on-a-black-onyx-necklace-rr9148,RR9148,Cartier,Cartier 18K Yellow Gold Panthere On A Black Onyx Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-large-turquoise-and-diamond-ring-rr9147,RR9147,David Webb,David Webb Platinum & 18K Yellow Gold Large Turquoise And Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-open-link-collar-necklace-rr9146,RR9146,David Webb,David Webb Platinum & 18K Yellow Gold Open Link Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-pearl-diamond-black-enamel-ring-rr9123,RR9123,David Webb,"David Webb Platinum & 18K Yellow Gold Pearl, Diamond, Black Enamel Ring",ACTIVE,Rings,true,title-vendor-already-ebay:bv-david-webb-platinum-18k-yellow-gold-pearl-diamond-black-enamel-ring-rr8156
bv-david-webb-platinum-18k-yellow-gold-ram-diamond-head-brooch-rr9115,RR9115,David Webb,David Webb Platinum & 18K Yellow Gold Ram Diamond Head Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-white-gold-pearl-diamond-bombe-earrings-rr9088,RR9088,Van Cleef & Arpels,Van Cleef & Arpels 18K White Gold Pearl Diamond Bombe Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-carved-coral-bombe-diamond-earrings-rr9087,RR9087,David Webb,David Webb Platinum & 18K Yellow Gold Carved Coral Bombe Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-brooch-platinum-18k-yellow-gold-newport-opal-rock-crystal-earrings-rr9197,RR9197,David Webb,David Webb Platinum & 18K Yellow Gold Newport Opal Rock Crystal Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-hermes-5-leather-bracelets-rr9182,RR9182,Hermès,Hermès 5 Leather Bracelets,ACTIVE,Bracelets,true,sku-already-ebay:hermes-5-leather-bracelets-rr9182
bv-david-webb-platinum-18k-yellow-gold-oval-cut-yellow-sapphire-black-enamel-and-diamond-earrings-rr9073,RR9073,David Webb,"David Webb Platinum & 18K Yellow Gold Oval Cut Yellow Sapphire, Black Enamel And Diamond Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-carved-coral-dolphin-clip-brooch-rr9071,RR9071,David Webb,David Webb Platinum Carved Coral Dolphin Clip Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-cabochon-cut-green-emerald-and-diamond-ring-rr8649,RR8649,David Webb,David Webb Platinum Cabochon Cut Green Emerald And Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-32mm-charm-diamond-bezel-alligator-blue-strap-watch-rr9229,RR9229,Van Cleef & Arpels,Pre-Owned Van Cleef & Arpels 18K Yellow Gold 32mm Charm Diamond Bezel Alligator Blue Strap Women Watch,ACTIVE,Watch,true,watch
bv-david-webb-platinum-18k-yellow-gold-white-enamel-wave-clip-earrings-rr9139,RR9139,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel Wave Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-monkey-on-a-pearl-and-emerald-eyes-brooch-rr9108,RR9108,David Webb,David Webb Platinum & 18K Yellow Gold Monkey On A Pearl And Emerald Eyes Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-maltese-diamond-and-emerald-brooch-rr9065,RR9065,David Webb,David Webb Platinum & 18K Yellow Gold Maltese Diamond And Emerald Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-diamond-octagon-cluster-cocktail-cream-enamel-ring-rr9058,RR9058,David Webb,David Webb Platinum & 18K Yellow Gold Diamond Octagon Cluster Cocktail Cream Enamel Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-tiffany-co-platinum-7-20cttw-diamond-double-clip-brooch-rr9053,RR9053,Tiffany & Co.,Tiffany & Co. Platinum 7.20cttw Diamond Double Clip Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-black-enamel-diamonds-door-knocker-earrings-rr9054,RR9054,David Webb,"David Webb Platinum & 18K Yellow Gold Black Enamel, Diamonds, Door Knocker Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-carved-azurmalachite-diamond-ruby-clip-earrings-rr9044,RR9044,David Webb,"David Webb Platinum & 18K Yellow Gold Carved Azurmalachite, Diamond, Ruby Clip Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-dome-off-white-enamel-cream-criss-cross-cocktail-ring-rr9011,RR9011,David Webb,David Webb Platinum & 18K Yellow Gold Dome Off White Enamel Cream Criss Cross Cocktail Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-aletto-brothers-18k-white-gold-half-hoop-diamond-earrings-rr9007,RR9007,Aletto Brothers,Aletto Brothers 18K White Gold Half Hoop Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-1970s-lion-pendant-brooch-rr9006,RR9006,David Webb,David Webb 18K Yellow Gold 1970's Lion Pendant Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-diamond-and-sapphire-dove-ring-rr9124,RR9124,Cartier,Cartier 18K White Gold Diamond And Sapphire Dove Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-spotted-panthere-cuff-bangle-bracelet-rr9005,RR9005,David Webb,David Webb Platinum & 18K Yellow Gold White Spotted Panthere Cuff Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-buckle-diamond-black-enamel-earrings-rr8989,RR8989,David Webb,David Webb Platinum & 18K Yellow Gold Buckle Diamond Black Enamel Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-coral-button-doorknockers-earrings-rr8986,RR8986,David Webb,David Webb Platinum & 18K Yellow Gold Coral Button Doorknockers Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-panthere-maillon-ring-rr8985,RR8985,Cartier,Cartier 18K White Gold Panthere Maillon Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-18k-white-gold-panthere-maillon-ring-rr8985
bv-david-webb-platinum-18k-white-gold-sapphire-diamond-pearl-earrings-rr8976,RR8976,David Webb,"David Webb Platinum & 18K White Gold Sapphire, Diamond, Pearl Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-sagittarius-diamond-zodiac-pendant-pin-brooch-rr9105,RR9105,David Webb,David Webb Platinum & 18K Yellow Gold Sagittarius Diamond Zodiac Pendant Pin Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-turquoise-emerald-and-diamond-clip-earrings-rr9080,RR9080,David Webb,David Webb Platinum & 18K Yellow Gold Turquoise Emerald And Diamond Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
