id,handle,title,vendor,product_type,status,sku,qty,price,published,image_count,has_ebay_tag,has_backvault,has_lab_grown,ebay_condition,condition,tags
gid://shopify/Product/7633237573703,bv-david-webb-platinum-18k-yellow-gold-rock-crystal-cross-hatched-bracelet-rr9447,David Webb Platinum & 18K Yellow Gold Rock Crystal Cross Hatched Bracelet,David Webb,Bracelets,ACTIVE,RR9447,1,42700.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237606471,bv-cartier-love-18k-rose-gold-4-diamond-size-16-bracelet-rr9436,Cartier Love 18K Rose Gold 4 Diamond Size 16 Bracelet,Cartier,Bracelets,ACTIVE,RR9436,1,10000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Cartier|designer-jewelry|ebay
gid://shopify/Product/7633237639239,bv-david-webb-18k-yellow-gold-repousee-leopard-with-green-emerald-eyes-bracelet-rr9435,David Webb 18K Yellow Gold Repousee Leopard With Green Emerald Eyes Bracelet,David Webb,Bracelets,ACTIVE,RR9435,1,41400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237672007,bv-david-webb-platinum-18k-yellow-gold-white-enamel-diamond-goat-brooch-rr8370,David Webb Platinum & 18K Yellow Gold White Enamel Diamond Goat Brooch,David Webb,Brooches,ACTIVE,RR8370,1,37800.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237704775,bv-david-webb-platinum-18k-yellow-gold-diamond-and-black-enamel-tiger-bracelet-rr6979,David Webb Platinum & 18K Yellow Gold Diamond And Black Enamel Tiger Bracelet,David Webb,Bracelets,ARCHIVED,RR6979,0,50300.00,false,5,false,true,false,,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry
gid://shopify/Product/7633237737543,bv-david-webb-platinum-18k-yellow-gold-black-striped-tiger-with-emerald-ruby-pearl-brooch-rr6970,David Webb Platinum & 18K Yellow Gold Black Striped Tiger With Emerald Ruby Pearl Brooch,David Webb,Brooches,ACTIVE,RR6970,1,44000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237803079,bv-david-webb-tiger-platinum-18k-yellow-gold-enamel-stripped-bracelet-rr6268,David Webb Tiger Platinum & 18K Yellow Gold Enamel Stripped Bracelet,David Webb,Bracelets,ACTIVE,RR6268,1,52100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237835847,bv-david-webb-platinum-18k-yellow-gold-white-enamel-bull-with-ruby-eyes-cuff-links-rr9411,David Webb Platinum & 18K Yellow Gold White Enamel Bull With Ruby Eyes Cuff Links,David Webb,Cufflinks,ACTIVE,RR9411,1,14400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cufflinks|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237934151,bv-cartier-18k-yellow-gold-barbell-cuff-links-rr9408,Cartier 18K Yellow Gold Barbell Cuff Links,Cartier,Cufflinks,ACTIVE,RR9408,1,2700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|Cufflinks|designer-jewelry|ebay
gid://shopify/Product/7633237966919,bv-david-webb-platinum-18k-yellow-gold-black-enamel-goat-diamond-brooch-rr8255,David Webb Platinum & 18K Yellow Gold Black Enamel Goat Diamond Brooch,David Webb,Brooches,ACTIVE,RR8255,1,42700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237999687,bv-david-webb-platinum-18k-yellow-gold-white-enamel-floral-motif-open-link-bracelet-rr9107,David Webb Platinum & 18K Yellow Gold White Enamel Floral Motif Open Link Bracelet,David Webb,Bracelets,ACTIVE,RR9107,1,59000.00,true,3,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633238032455,bv-david-webb-platinum-18k-yellow-gold-scrolled-hammered-brooch-rr9358,David Webb Platinum & 18K Yellow Gold Scrolled Hammered Brooch,David Webb,Brooches,ACTIVE,RR9358,1,31300.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633238065223,bv-david-webb-platinum-18k-yellow-gold-coral-onyx-and-diamond-ring-rr9357,"David Webb Platinum & 18K Yellow Gold Coral, Onyx And Diamond Ring",David Webb,Rings,ACTIVE,RR9357,1,24500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633238097991,bv-david-webb-platinum-18k-yellow-gold-black-enamel-and-diamond-cocktail-ring-rr9383,David Webb Platinum & 18K Yellow Gold Black Enamel And Diamond Cocktail Ring,David Webb,Rings,ACTIVE,RR9383,1,23500.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings|Vintage
gid://shopify/Product/7633238130759,bv-david-webb-platinum-18k-yellow-gold-citrine-hammered-finish-cocktail-ring-rr9337,David Webb Platinum & 18K Yellow Gold Citrine Hammered Finish Cocktail Ring,David Webb,Rings,ACTIVE,RR9337,1,24800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633238163527,bv-david-webb-platinum-18k-yellow-gold-turquoise-diamond-and-ruby-pendant-rr9351,"David Webb Platinum & 18K Yellow Gold Turquoise, Diamond And Ruby Pendant",David Webb,Pendants,ACTIVE,RR9351,1,36200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Pendants
gid://shopify/Product/7633238229063,bv-van-cleef-arpels-alhambra-18k-yellow-gold-20-motif-circa-1985-white-coral-necklace-rr9346,Van Cleef & Arpels Alhambra 18K Yellow Gold 20 Motif Circa 1985 White Coral Necklace,Van Cleef & Arpels,Necklaces,ACTIVE,RR9346,1,68700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Circa 1985|designer-jewelry|ebay|Necklaces|Van Cleef & Arpels
gid://shopify/Product/7633238294599,bv-david-webb-platinum-18k-yellow-gold-double-head-tiger-black-enamel-bracelet-rr9312,David Webb Platinum & 18K Yellow Gold Double Head Tiger Black Enamel Bracelet,David Webb,Bracelets,ACTIVE,RR9312,1,85000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633238327367,bv-tiffany-co-18k-white-gold-diamond-petals-key-pendant-rr7975,Tiffany & Co. 18K White Gold Diamond Petals Key Pendant,Tiffany & Co.,Pendants,ACTIVE,RR7975,1,7300.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Pendants|Tiffany & Co.
gid://shopify/Product/7633238360135,bv-david-webb-platinum-18k-yellow-gold-3-00cttw-round-cut-diamond-hammered-dome-earrings-rr9371,David Webb Platinum & 18K Yellow Gold 3.00cttw Round Cut Diamond Hammered Dome Earrings,David Webb,Earrings,ACTIVE,RR9371,1,15400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633238392903,bv-david-webb-platinum-18k-yellow-gold-pearl-and-9-00cttw-diamond-ring-rr9269,David Webb Platinum & 18K Yellow Gold Pearl And 9.00cttw Diamond Ring,David Webb,Rings,ACTIVE,RR9269,1,32300.00,true,10,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633238425671,bv-cartier-platinum-ballerine-solitaire-0-51ct-round-diamond-ring-rr8987,Cartier Platinum Ballerine Solitaire 0.51ct Round Diamond Ring,Cartier,Rings,ACTIVE,RR8987,1,9200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings
gid://shopify/Product/7633238458439,bv-david-webb-platinum-18k-yellow-gold-multigem-emerald-ruby-and-diamond-brooch-rr9332,"David Webb Platinum & 18K Yellow Gold Multigem Emerald, Ruby And Diamond Brooch",David Webb,Brooches,ACTIVE,RR9332,1,29700.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633238523975,bv-tiffany-co-14k-yellow-gold-burma-sapphire-and-old-cut-diamond-navette-ring-rr9327,Tiffany & Co. 14K Yellow Gold Burma Sapphire And Old Cut Diamond Navette Ring,Tiffany & Co.,Rings,ACTIVE,RR9327,1,16700.00,true,4,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Tiffany & Co.|Vintage
gid://shopify/Product/7633238556743,bv-cartier-delices-de-goa-18k-yellow-gold-delices-de-goa-diamond-coral-and-amethyst-earrings-rr9237,"Cartier Delices De Goa 18K Yellow Gold Delices De Goa Diamond, Coral And Amethyst Earrings",Cartier,Earrings,ACTIVE,RR9237,1,13100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633238622279,bv-david-webb-platinum-18k-yellow-gold-coral-diamond-and-black-enamel-earrings-rr9301,"David Webb Platinum & 18K Yellow Gold Coral, Diamond And Black Enamel Earrings",David Webb,Earrings,ACTIVE,RR9301,1,37500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633238655047,bv-david-webb-18k-yellow-gold-cupid-black-enamel-diamond-studed-heart-clip-earrings-rr9297,David Webb 18K Yellow Gold Cupid Black Enamel Diamond Studed Heart Clip Earrings,David Webb,Earrings,ACTIVE,RR9297,1,24800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633238687815,bv-cartier-trinity-18k-tri-color-trinity-round-dial-27mm-1990s-diamond-ladies-watch-rr9291,Pre-Owned Cartier Trinity 18K Tri Color Trinity Round Dial 27mm 1990's Diamond Women Watch,Cartier,Watch,ARCHIVED,RR9291,0,8700.00,false,4,false,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Pre-Owned Watches|Watch|Watches
gid://shopify/Product/7633238753351,bv-david-webb-platinum-18k-yellow-gold-virgo-male-figure-white-enamel-ring-rr9288,David Webb Platinum & 18K Yellow Gold Virgo Male Figure White Enamel Ring,David Webb,Rings,ACTIVE,RR9288,1,14400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633238786119,bv-david-webb-platinum-18k-yellow-gold-satyr-diamond-face-brooch-rr9280,David Webb Platinum & 18K Yellow Gold Satyr Diamond Face Brooch,David Webb,Brooches,ACTIVE,RR9280,1,21900.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633238818887,bv-david-webb-platinum-18k-yellow-gold-cabochon-green-emerald-and-diamond-textured-ring-rr9268,David Webb Platinum & 18K Yellow Gold Cabochon Green Emerald And Diamond Textured Ring,David Webb,Rings,ACTIVE,RR9268,1,38200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633238851655,bv-cartier-platinum-18k-yellow-gold-walking-pantheres-diamond-hoop-earrings-rr9256,Cartier Platinum & 18K Yellow Gold Walking Pantheres Diamond Hoop Earrings,Cartier,Earrings,ACTIVE,RR9256,1,37500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633238884423,bv-david-webb-platinum-18k-yellow-gold-koi-fish-white-enamel-green-enamel-and-diamond-bracelet-rr8896,"David Webb Platinum & 18K Yellow Gold Koi Fish White Enamel, Green Enamel And Diamond Bracelet",David Webb,Bracelets,ACTIVE,RR8896,1,98000.00,true,4,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633238917191,bv-bvlgari-18k-yellow-gold-coral-and-diamond-earrings-rr8637,Bvlgari 18K Yellow Gold Coral And Diamond Earrings,Bvlgari,Earrings,ACTIVE,RR8637,1,14600.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633238982727,bv-chopard-18k-white-gold-chopardissimo-mirror-dial-40mm-dial-watch-rr9295,Pre-Owned Chopard 18K White Gold Chopardissimo Mirror Dial 40mm Dial Women Watch,Chopard,Watch,ACTIVE,RR9295,1,14600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Chopard|designer-jewelry|ebay|Pre-Owned Watches|Watch|Watches
gid://shopify/Product/7633239015495,bv-bvlgari-18k-yellow-gold-coral-black-enamel-and-diamond-brooch-rr9233,"Bvlgari 18K Yellow Gold Coral, Black Enamel And Diamond Brooch",Bvlgari,Brooches,ACTIVE,RR9233,1,13100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|Bvlgari|designer-jewelry|ebay
gid://shopify/Product/7633239081031,bv-bvlgari-18k-yellow-gold-coral-black-enamel-onyx-earrings-rr9230,"Bvlgari 18K Yellow Gold Coral, Black Enamel, Onyx Earrings",Bvlgari,Earrings,ACTIVE,RR9230,1,20600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633239146567,bv-david-webb-platinum-18k-yellow-gold-mughal-carved-emerald-and-ruby-ring-rr9201,David Webb Platinum & 18K Yellow Gold Mughal Carved Emerald And Ruby Ring,David Webb,Rings,ACTIVE,RR9201,1,51800.00,true,9,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633239212103,bv-david-webb-18k-yellow-gold-cabochon-emerald-sapphire-ruby-and-diamond-brooch-rr9199,"David Webb 18K Yellow Gold Cabochon Emerald, Sapphire, Ruby And Diamond Brooch",David Webb,Brooches,ACTIVE,RR9199,1,51800.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633239244871,bv-david-webb-platinum-18k-white-gold-carved-ruby-and-diamond-bombe-cocktail-ring-rr9198,David Webb Platinum & 18K White Gold Carved Ruby And Diamond Bombe Cocktail Ring,David Webb,Rings,ACTIVE,RR9198,1,59000.00,true,9,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633239277639,bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-white-enamel-diamond-bangle-bracelet-rr9183,Tiffany & Co. Schlumberger White Enamel Diamond Bangle Bracelet,Tiffany & Co.,Bracelets,ACTIVE,RR9183,1,72000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Tiffany & Co.
gid://shopify/Product/7633239310407,bv-cartier-18k-yellow-gold-panthere-on-a-black-onyx-necklace-rr9148,Cartier 18K Yellow Gold Panthere On A Black Onyx Necklace,Cartier,Necklaces,ACTIVE,RR9148,1,37500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633239375943,bv-david-webb-platinum-18k-yellow-gold-large-turquoise-and-diamond-ring-rr9147,David Webb Platinum & 18K Yellow Gold Large Turquoise And Diamond Ring,David Webb,Rings,ACTIVE,RR9147,1,75200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633239408711,bv-david-webb-platinum-18k-yellow-gold-open-link-collar-necklace-rr9146,David Webb Platinum & 18K Yellow Gold Open Link Collar Necklace,David Webb,Necklaces,ACTIVE,RR9146,1,75200.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Contemporary|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633239441479,bv-david-webb-platinum-18k-yellow-gold-pearl-diamond-black-enamel-ring-rr9123,"David Webb Platinum & 18K Yellow Gold Pearl, Diamond, Black Enamel Ring",David Webb,Rings,ACTIVE,RR9123,1,20600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633239507015,bv-david-webb-platinum-18k-yellow-gold-ram-diamond-head-brooch-rr9115,David Webb Platinum & 18K Yellow Gold Ram Diamond Head Brooch,David Webb,Brooches,ACTIVE,RR9115,1,19300.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|Circa 1980|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633239539783,bv-van-cleef-arpels-18k-white-gold-pearl-diamond-bombe-earrings-rr9088,Van Cleef & Arpels 18K White Gold Pearl Diamond Bombe Earrings,Van Cleef & Arpels,Earrings,ACTIVE,RR9088,1,72000.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Van Cleef & Arpels
